,회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류),유동부채비율,매출액순이익률,CASH FLOW 대 매출액비율,CASH FLOW 대 부채비율,이자보상배율(이자비용),금융비용 대 총비용비율,설비투자효율,CASH FLOW 대 총자본비율,자본금회전률,총자본투자효율,총자본회전률,자기자본순이익률,매출채권회전률,유형자산회전율,부채비율,유동비율,자기자본배율,당좌비율,순운전자본비율,현금비율,타인자본회전률,총자본순이익률,매출액총이익률,매출원가 대 매출액비율,차입금의존도,재고자산회전률,총자산부채비율,현금비율(CASHTA),유보이익대총자산비율,판매관리비대매출액,고정비율,log총자산,총자본증가율,유동자산증가율,매출액증가율,총자산영업이익률,순이익률,이자비용/부채,영업이익증가율,순이익증가율,업종,규모,층화,label
680,(주)현대이지웰,90850,17-Dec,서비스업,173.45,3.81,6.32,6.67,15.31,0.26,177.58,4.59,11.8,23.14,0.84,9.29,19.5,7.47,221.38,134.35,504.91,120.5,18.54,34.21,1.28,3.2,50.17,49.83,9.47,13.38,0.6888392034648637,0.1846156544891876,0.2253869399027496,0.4274866297389322,0.2749293481692418,7.904528569113968,37.16,74.81,11.57,0.0624094101123291,0.0320337933344461,0.0062217702626114,616.859036006972,774.4635661925337,1,0,1,0
99,(주)디지털대성,68930,17-Dec,서비스업,34.43,9.19,14.44,42.66,81.59,-0.86,209.85,12.4,8.06,27.37,0.9,10.78,25.64,6.45,41.0,116.08,620.15,112.83,3.93,36.17,3.13,8.29,49.88,50.12,3.82,97.31,0.2907772693058965,0.0883126272023019,0.2653955866209727,0.3874139070683425,0.7165348998567208,8.019450539448476,10.52,2.98,7.58,0.1004776784853722,0.0829357297643755,0.0042676884310507,26.710634601895627,3.5184911579065297,1,0,1,0
616,(주)파수,150900,17-Dec,서비스업,125.64,1.9,-2.64,-2.83,1.63,2.52,1813.35,-1.86,7.19,37.57,0.73,4.01,2.4,28.37,191.01,124.6,351.17,124.6,10.62,31.37,1.12,1.39,61.94,38.06,45.95,0.0,0.6563676771929193,0.135436766858853,-0.097587571954507,0.5750089072088214,0.4620696282093802,7.619162968756959,8.7,7.74,36.58,0.0325409366428566,0.0139030925039754,0.0305146403431838,701.2275465917597,2286.3004127379727,1,0,1,0
507,(주)지란지교시큐리티,208350,17-Dec,서비스업,34.35,18.59,15.44,31.67,28.61,0.2,973.42,9.47,10.83,33.19,0.61,13.75,3.04,17.99,42.65,220.95,974.04,220.95,29.13,90.62,2.05,11.4,46.45,53.55,14.01,0.0,0.2989756398908754,0.2182354014065122,0.0816379672464514,0.2637805875118146,0.4678722966521247,7.833222912323942,0.0,0.0,0.0,0.1742052787303411,0.1613661005148829,0.02119371093021,202.30724820389696,506.31369101811447,1,0,1,0
707,글로벌텍스프리(주),204620,17-Dec,서비스업,12.0,-7.19,6.29,17.42,3.26,-0.98,340.85,2.73,3.45,15.91,0.43,-3.7,0.0,9.3,18.59,791.33,669.86,791.33,69.97,602.55,2.77,-3.12,0.0,0.0,1.81,0.0,0.1567655629976523,0.6098146045515022,0.0703316655646184,0.975471589586322,0.1991235158706852,7.880516233074199,0.0,0.0,0.0,0.0212915732414269,-0.0623817241435292,0.0417171872936969,0.0,0.0,1,0,1,0
637,(주)폴라리스오피스,41020,17-Dec,서비스업,18.39,-95.67,-106.33,-206.45,2467274.0,-0.81,-87.34,-36.34,1.21,-1.0,0.34,-41.78,14.95,24.8,21.36,339.21,232.2,339.21,36.24,62.86,1.44,-32.07,0.0,0.0,0.0,0.0,0.1760092016049476,0.0952215586230714,-1.035932153292414,1.9347083082538168,0.4861216899325168,7.648852475350136,-3.73,-10.6,15.39,-0.3133633237686885,-0.3207418080665499,0.0,41.33358975167615,44.27034316334316,1,0,1,0
455,(주)이엔코퍼레이션,66980,17-Dec,서비스업,20.81,-7.0,3.66,6.95,4.49,0.13,120.92,1.45,1.01,11.74,0.39,-2.6,12.9,3.94,26.42,267.74,141.94,267.27,27.61,199.19,1.51,-2.72,0.0,0.0,7.09,543.08,0.2089852311563315,0.3278740351322676,0.0036235937973261,0.937906108635022,0.5592859447227728,8.282947141179143,-4.47,-7.88,224.57,0.0241000471184799,-0.027177152587901,0.0208294155451057,-3.1031869245597425,-427.91754166336335,1,0,1,0
262,(주)아미노로직스,74430,17-Dec,서비스업,7.1,3.22,21.2,84.4,63.25,-1.03,454.57,7.23,1.92,4.25,0.34,1.21,3.8,41.52,9.37,873.47,513.99,700.94,50.2,233.12,3.87,1.1,23.1,76.9,2.03,2.53,0.0856535754240286,0.1512909669350273,-1.6710702822203265,0.1671442708290021,0.4331378977266708,7.693474114194345,0.7,3.97,2.87,0.0218552845829211,0.0110192203053386,0.0039049951434494,37.83238816990381,790.1599065904978,1,0,1,0
123,(주)매커스,93520,17-Dec,서비스업,76.94,10.38,3.31,7.64,39.96,0.11,444.58,3.41,10.81,21.87,1.06,20.63,6.5,15.54,80.75,205.52,586.16,191.91,44.92,47.0,2.26,10.98,22.68,77.32,3.24,14.54,0.4467559873584322,0.2000646675415065,0.4232742240115918,0.1010433231431479,0.1252093786903073,7.928806880278882,5.69,4.36,29.0,0.1330145697092127,0.1097819500022171,0.0071250553154324,214.8098480159549,479.1153465159991,1,0,1,0
917,줌인터넷(주),229480,17-Dec,서비스업,23.18,11.43,5.24,53.88,2467274.0,-0.17,659.73,11.19,4.19,112.91,2.46,36.86,9.27,11.27,26.2,399.38,154.07,399.38,54.98,1.89,10.39,28.13,28.79,71.21,0.0,0.0,0.2076300810379335,0.0034714577151671,-0.7728611901210082,0.2110267757552293,0.2665289941035272,7.019896944438933,35.74,44.49,15.95,0.1892049422551573,0.2813336676763143,0.0,14.496520092264989,67.75338267743805,1,0,1,0
240,(주)시티랩스,139050,17-Dec,서비스업,73.04,-18.95,-1.95,-3.98,-17.05,-0.43,16.6,-1.76,4.69,2.34,0.99,-31.99,6.59,8.69,79.54,159.09,252.12,142.2,24.04,57.46,2.37,-18.73,10.63,89.37,17.66,14.89,0.4430169712592728,0.2337777247578682,-0.0148367502156817,0.1713397280232729,0.3527657709469241,7.737359575370307,20.76,40.67,31.52,-0.0642408166381395,-0.1872923287881657,0.0090556141941785,-242.2834499451448,-252.09299015484305,1,0,1,0
567,(주)코원플레이,56000,17-Dec,서비스업,12.06,0.59,-12.1,-153.9,0.92,-0.2,921.18,-16.77,4.38,22.03,1.39,0.92,10.15,49.6,12.23,820.16,281.29,634.18,77.39,153.2,12.72,0.82,43.24,56.76,0.0,6.94,0.1089974283996553,0.1646250877154446,0.0148807788580084,0.4237239690561092,0.1186619687436075,7.3448935256543955,0.0,0.0,0.0,0.0081746714596088,0.0055531203164797,0.0221736187722121,2305.301005472827,4507.368200629308,1,0,1,0
897,인크로스(주),216050,17-Dec,서비스업,101.2,22.56,9.34,5.45,16912.37,-2.53,7086.17,2.75,13.58,18.11,0.34,15.26,5.43,58.09,101.71,184.05,1569.94,184.05,42.17,16.64,0.69,7.7,39.53,60.47,0.0,0.0,0.5042470142500878,0.0834686017084164,0.13964444009897,0.1164417198347057,0.0765978017181809,8.0964248053714,37.92,38.27,16.84,0.0951654849054925,0.0770005463782056,1.1354471111546137e-05,13.898637992688146,31.096220987907063,1,0,1,0
566,(주)코엔텍,29960,17-Dec,서비스업,11.38,26.22,41.77,54.23,43.15,-0.61,48.53,14.81,2.45,23.71,0.38,13.6,6.72,0.69,37.58,524.5,502.19,524.24,35.1,328.51,1.35,9.83,39.06,60.94,15.56,1385.89,0.2731742725841758,0.271644606891072,0.574601894957576,0.0871348110496259,0.566291977570198,8.237408608310112,12.23,46.58,11.18,0.1137960382290093,0.0983222017868978,0.0095201309670615,20.10189315815545,9.103337503395224,1,0,1,0
963,한국정보인증(주),53300,17-Dec,서비스업,25.78,15.26,26.36,49.33,2467274.0,-3.65,206.21,10.2,2.32,16.59,0.4,7.67,24.14,4.61,26.05,261.02,475.38,260.74,32.93,34.76,1.92,6.08,0.0,0.0,0.0,996.75,0.2066790722825194,0.0710915640751965,0.381585747166335,0.7749249398796547,0.4661857008608033,7.970232721757036,6.07,-23.02,3.44,0.0896428873278365,0.0607595034119957,0.0,16.786977294406284,-5.970297718941799,1,0,1,0
92,(주)디엔에이링크,127120,17-Dec,서비스업,5.3,2.33,-21.62,-221.99,0.76,8.17,193.01,-12.49,3.4,24.78,0.57,2.65,4.31,3.68,5.96,1205.37,440.64,1050.0,55.34,400.88,1.14,1.33,43.08,56.92,0.0,6.04,0.0562449820232466,0.2006873954966324,-1.0217982944683397,0.3655990234333726,0.3965728919191934,7.399108840657729,-3.07,12.66,26.09,0.0370751549893584,0.013258955982492,0.0981330389114309,771.7988805985959,3006.030080799944,1,0,1,0
865,와이더블유(주),51390,17-Dec,서비스업,28.12,10.8,-1.94,-1.65,7.54,2.11,454.38,-0.51,4.66,6.39,0.27,4.09,22.92,14.28,44.4,274.42,1232.72,251.71,33.97,37.73,0.94,2.92,29.77,70.23,20.22,9.93,0.307484428873879,0.0734797336407446,0.586696158708632,0.1384946666898675,0.4655939171891673,8.004604682154763,6.79,-2.43,-10.45,0.043013677928404,0.0291761653132189,0.019936514085357,6.063079349128201,10.858706465343513,1,0,1,0
319,(주)에스티큐브,52020,17-Dec,서비스업,10.91,-194.47,-31.41,-36.23,-34.76,0.76,-641.61,-10.05,0.65,-47.39,0.25,-68.05,4.87,3.96,38.37,680.83,143.73,650.74,45.79,374.73,0.9,-48.95,-2.43,102.43,1.78,21.89,0.2772884731747339,0.2954329317983721,-0.6696036407825429,1.642111648075674,0.4632423479127135,7.422546982752348,-35.11,-42.94,-44.57,-0.4194017694830854,-0.4894540600700762,0.0429884256061533,-5089.417526922437,-162.53530102666772,1,0,1,0
956,한국기업평가(주),34950,17-Dec,서비스업,20.35,24.61,24.99,78.81,2598.08,-3.29,1677.86,15.37,3.21,54.2,0.63,17.67,14.47,17.64,24.22,485.57,359.42,485.57,63.18,52.95,3.31,15.44,0.0,0.0,0.0,0.0,0.1949795332025856,0.0867558852861747,0.4218793763833963,0.6938614413897796,0.204362005732204,8.106077884373672,4.04,5.84,5.73,0.1920089028186052,0.1543805361291908,0.0003901487277564,14.871629866133931,14.552005304059376,1,0,1,0
541,(주)케이엘넷,39420,17-Dec,서비스업,12.67,7.66,11.54,73.26,39.41,0.02,109.84,10.63,3.02,36.75,0.91,8.54,11.7,2.65,16.98,235.0,279.98,230.92,14.62,105.86,4.98,6.98,25.35,74.65,0.0,153.48,0.1451579247910349,0.1146372639478191,0.4267708302839065,0.1343227886019871,0.7455056946987424,7.597219109415248,-2.19,-8.91,3.91,0.1085811712729807,0.0697996939811692,0.0,204.5726319509897,73.4122320800797,1,0,1,0
833,에스지에이솔루션즈(주),184230,17-Dec,서비스업,38.22,4.01,-3.09,-5.25,2.55,2.16,1125.21,-2.06,19.22,13.99,0.63,4.6,2.12,53.13,64.61,250.02,1511.84,206.64,34.83,21.87,1.3,2.51,30.52,69.48,21.38,6.32,0.3924891708241254,0.0507926501981812,0.1128715470274648,0.2355941006648926,0.4194678228064626,7.919251231475563,-11.55,-17.56,11.71,0.0435527493788095,0.0251097983327675,0.0353811885408952,-24.994227238478327,-29.84705222409768,1,0,1,0
441,(주)이글벳,44960,17-Dec,서비스업,42.15,4.55,4.16,7.96,6.71,1.11,34.99,2.86,5.85,17.86,0.71,4.89,5.58,1.27,55.95,155.54,547.0,70.06,15.01,5.58,2.11,3.24,30.47,69.53,25.18,3.42,0.3587639853073836,0.0150952658096275,0.229219402765098,0.2245629664016331,0.5795988394516902,7.696948923007664,7.77,20.16,18.41,0.0570461963682031,0.0324216226724234,0.0251804018318769,142.82065068869937,-30.381086234524247,1,0,1,0
399,(주)원익,32940,17-Dec,서비스업,53.54,21.98,3.2,2.1,0.31,1.98,148.65,0.94,10.64,17.09,0.32,11.84,6.39,2.5,81.41,35.63,1955.22,22.19,-19.0,1.64,0.73,7.02,43.92,56.08,25.79,7.17,0.4487721540628758,0.0048485072740376,0.4197306908589265,0.4328955082253783,0.8948314626321575,8.357806495921327,17.96,-25.34,3.77,0.0020147363376748,0.0701891269960878,0.0149550360725774,-82.32566200032328,-79.2211441714524,1,0,1,0
597,(주)토탈소프트뱅크,45340,17-Dec,서비스업,40.46,3.36,-1.02,-0.99,3.33,1.15,58.09,-0.61,2.28,33.16,0.61,5.38,4.44,1.05,160.3,239.62,145.34,238.75,21.7,115.75,0.98,2.04,37.24,62.76,28.48,470.37,0.6158349749892377,0.1799169419198191,0.0769269733428767,0.3299120097701485,0.6275432128042551,7.209204758508628,1.84,10.84,3.47,0.0257893610883312,0.0203974849755037,0.0124801930971657,-49.320889507350905,-68.52122099483124,1,0,1,0
438,(주)율호,72770,17-Dec,서비스업,103.84,-13.75,-9.39,-23.28,-27.43,-0.05,-223.09,-11.9,3.72,-9.67,1.15,-30.47,5.22,28.31,104.48,159.49,142.51,120.59,30.21,39.82,2.39,-15.77,6.72,93.28,19.03,5.37,0.5109630751383677,0.2022234134844647,-0.4722710837777585,0.1888705137776955,0.1901187636412069,7.648286701741062,-17.37,-21.43,-7.25,-0.1395931711547914,-0.157735210974055,0.0106234430375984,-713.5393732988294,-783.8548348556469,1,0,1,0
151,(주)바이오톡스텍,86040,17-Dec,서비스업,72.94,4.6,22.12,19.82,4.47,1.7,69.56,9.46,3.53,23.68,0.47,5.44,7.69,1.21,91.32,57.77,366.61,53.62,-16.1,30.99,1.0,2.18,35.68,64.32,25.59,28.36,0.477322091087674,0.1188907698985027,-0.0343749998954333,0.2713097575255013,0.7797639042750553,7.776486903397918,24.5,-19.41,14.86,0.0405564975450695,0.0218199670399649,0.0191636982667013,-0.762913382859286,1.358860088441414,1,0,1,0
477,(주)인피니트헬스케어,71200,17-Dec,서비스업,26.2,2.06,8.41,31.04,26.92,-0.17,316.17,6.78,5.97,29.92,0.8,2.2,3.74,9.41,27.93,375.59,580.63,369.35,56.45,108.84,3.58,1.65,55.63,44.37,6.87,26.13,0.2183337672225077,0.2233458129355029,0.3261409769831557,0.4801289754601613,0.2306829626772393,7.955648666861032,-0.26,5.23,1.79,0.0613209968073893,0.0165456265826394,0.0101158767178311,-16.473681102089348,-79.15125036830469,1,0,1,0
940,키네마스터(주),139670,17-Dec,서비스업,20.53,-42.48,-41.49,-134.45,2467274.0,-0.47,270.45,-25.21,2.88,8.98,0.53,-27.29,7.08,16.31,23.07,531.76,384.92,531.76,72.01,309.14,2.88,-22.31,0.0,0.0,0.0,0.0,0.1874808786452409,0.5156058231801509,0.4861618398375771,1.3331280496705262,0.1130971616012812,7.220652315556675,-23.9,-22.92,8.09,-0.1749276947976472,-0.2230591605131942,0.0,32.25980732310733,18.49233909981477,1,0,1,0
764,베뉴지(주),19010,17-Dec,서비스업,60.3,-5.62,2.49,0.82,0.35,2.37,7.37,0.39,2.8,4.14,0.16,-0.86,46.18,0.23,88.55,56.22,861.14,54.48,-14.0,10.53,0.35,-0.89,54.46,45.54,33.17,22.45,0.4696501395710706,0.0336776351232919,0.4200068823368005,0.5269095583738008,0.8201892629791235,8.639998702394939,5.68,22.7,-3.18,0.0028141439450349,-0.0089379940193641,0.0178276277340733,-67.81956769576377,-129.7010187268414,1,0,1,0
440,(주)이글루코퍼레이션,67920,17-Dec,서비스업,18.31,6.96,8.88,68.33,2467274.0,-0.48,2216.05,10.81,11.33,70.99,1.29,10.8,11.02,49.86,18.79,424.15,753.67,421.64,49.97,116.97,8.03,8.99,0.0,0.0,0.02,601.27,0.1582060599841339,0.1803145838434845,0.2033562942909512,0.9483593426067692,0.3461532756387295,7.693270576936305,12.81,12.28,3.42,0.0666693428888717,0.0898712440994698,0.0,12.81484521810449,19.91362913848434,1,0,1,0
839,에스트래픽(주),234300,17-Dec,서비스업,72.35,3.79,9.34,11.63,8.25,0.73,665.49,6.77,22.46,14.16,1.01,9.64,7.39,55.6,139.26,165.67,741.53,164.47,19.86,102.77,1.68,3.81,21.08,78.92,42.3,159.84,0.5820361345571089,0.3107953375598151,0.1779583975327194,0.145255044192412,0.4990096652068923,8.028204603033247,127.21,45.68,-13.0,0.0659793373552987,0.0380929908160282,0.0133661486973435,-42.10194403442103,-60.02687376867254,1,0,1,0
698,갤럭시아머니트리(주),94480,17-Dec,서비스업,171.04,4.45,-40.45,-23.48,1.82,2.33,1701.95,-15.24,4.1,8.14,0.42,7.36,4.54,63.87,184.86,140.58,373.09,140.58,24.36,12.78,0.66,1.88,42.99,57.01,34.86,0.0,0.6489474183021943,0.0767105351641193,0.0402335834685679,0.3724353422356277,0.1559197244963362,8.263534668515446,27.98,36.77,28.37,0.0243323507058355,0.018805818042173,0.020907341006055,-15.489591297496167,-16.489734510725043,1,0,1,0
502,(주)조이시티,67000,17-Dec,서비스업,47.51,-12.46,6.71,36.97,-249.21,-0.12,2259.74,12.22,15.65,49.17,1.68,-29.01,7.14,78.68,49.37,217.2,575.34,217.2,37.28,116.32,6.09,-20.99,0.0,0.0,0.2,0.0,0.3305366213776998,0.3699666892109205,0.2643848682336256,1.0297784342117895,0.3091823249494976,7.704440050094439,-13.91,-14.85,27.12,-0.0501625647385886,-0.2099029165351043,0.0007281299573487,-189.3520625217677,-115.52439105162658,1,0,1,0
59,(주)대한과학,131220,17-Dec,서비스업,33.42,3.25,10.52,40.05,20.22,0.21,84.19,11.8,11.56,27.5,1.07,4.3,6.59,3.37,41.75,267.06,670.88,108.24,39.39,15.63,3.12,3.47,28.55,71.45,3.79,2.97,0.294536218572723,0.0368467496552981,0.3225045517553611,0.238771729510311,0.3703235687149728,7.566975236449432,-9.47,-11.44,-10.21,0.0497736564167136,0.0346726825254568,0.0072052223951358,17.79735870794308,-40.12132690965558,1,0,1,0
599,(주)투비소프트,79970,17-Dec,서비스업,106.07,-65.01,-3.14,-2.5,-8.82,0.52,-401.87,-1.29,4.96,-8.07,0.45,-57.97,2.61,13.71,106.7,61.35,513.49,54.37,-19.83,9.04,0.91,-29.33,40.58,59.42,43.04,22.92,0.5161998013204092,0.0463734983033365,-0.0967019581139717,0.6594244037413668,0.6851691486809737,7.982875562917771,22.11,-12.25,0.7,-0.1144521670688931,-0.2933484362807804,0.0261448262961388,-490.3300926337666,-5158.803676767594,1,0,1,0
813,아이크래프트(주),52460,17-Dec,서비스업,76.56,2.37,6.82,23.39,16.69,-0.07,1998.52,10.21,22.98,29.34,1.59,6.2,4.92,95.44,77.42,198.84,861.53,171.58,42.65,53.16,4.04,3.76,16.7,83.3,8.4,11.41,0.4363589463835633,0.2294078382006763,0.4901478613141535,0.1440860137893864,0.1420081843123223,7.791063598725453,12.71,13.02,15.87,0.0363488072689179,0.0376058030218081,0.0055511577471071,-53.04747155234787,0.8545515156391894,1,0,1,0
80,(주)드래곤플라이,30350,17-Dec,서비스업,132.52,-128.62,-23.84,-6.26,-4.35,5.55,3.98,-3.59,1.02,3.44,0.13,-36.56,6.44,0.16,133.84,6.87,289.79,6.87,-52.77,3.11,0.23,-16.54,0.0,0.0,50.29,0.0,0.5723629825210969,0.0175961052629528,-0.1726740452865435,1.7264992161371722,0.9610495881565084,7.701621910203626,-25.31,-76.14,-30.84,-0.0934753045231376,-0.1654924521376301,0.0392595223947447,-449.598659739784,-3133.1597902864623,1,0,1,0
396,(주)우리로,46970,17-Dec,서비스업,82.35,-25.87,-2.43,-3.46,-6.0,-0.78,4.34,-1.62,3.91,0.87,0.65,-30.53,5.6,3.21,88.48,100.62,277.35,65.6,0.27,7.82,1.34,-16.7,12.81,87.19,32.41,4.87,0.4694341891007049,0.0341549921503756,-0.1669394743146856,0.270660581309214,0.5603834089399778,7.788279250615761,-6.63,-23.24,-2.76,-0.0920596613879962,-0.1670034528878884,0.0319689707902303,-189.944954401048,-10021.65217147608,1,0,1,0
189,(주)삼화네트웍스,46390,17-Dec,서비스업,7.19,3.38,44.08,170.71,2467274.0,-1.48,1595.45,21.01,2.45,9.35,0.47,1.97,7.57,20.92,14.03,1215.14,450.76,1215.14,70.32,242.58,3.79,1.59,9.09,90.91,0.0,0.0,0.1230720610470934,0.1529571433545296,0.2127011384185847,0.0993581998378488,0.2337903918392037,7.644033038959944,-1.91,3.04,-54.05,-0.0040114638814277,0.0159357590346106,0.0,-102.54310422220026,-90.75585382139856,1,0,1,0
533,(주)케이씨에스,115500,17-Dec,서비스업,55.13,4.18,3.63,10.32,2467274.0,-0.56,139.65,3.73,4.89,19.08,1.05,6.83,3.38,10.59,56.66,229.02,303.31,214.12,45.4,103.51,2.92,4.38,13.43,86.57,0.0,21.32,0.3616834721613327,0.3642688609301808,0.345657814834744,0.0940277895626926,0.1940410910207319,7.455000553336336,3.86,-6.17,13.55,0.042207232283018,0.0438296952792699,0.0,4.571957820470478,18.50291861974071,1,0,1,0
64,(주)데이타솔루션,263800,17-Dec,서비스업,108.72,0.98,-0.48,-1.32,2.37,0.19,1800.07,-0.7,13.16,27.18,1.77,3.77,7.08,122.61,112.01,158.77,381.1,122.96,30.14,34.94,3.29,1.74,15.14,84.86,13.49,10.45,0.5283170651157364,0.1791960874983284,0.1058574721725552,0.1452249694245283,0.1857644044951078,7.792714005497451,56.59,74.22,-10.69,0.0109608205147493,0.0174201164398085,0.008597943657378,-85.85357369998515,-71.00636914313367,1,0,1,0
553,(주)켐온,217600,17-Dec,서비스업,10.27,-10.05,-6.71,-16.51,-5.92,-0.41,29.71,-2.64,2.46,16.49,0.39,-4.72,2.51,0.71,19.06,458.78,525.39,458.32,30.96,70.57,2.46,-3.96,21.02,78.98,1.54,984.31,0.1601137713531612,0.0608946310712268,0.1447097405349634,0.2429825496750115,0.6041350027664127,7.596186333725507,0.0,0.0,0.0,-0.0258071313898825,-0.0792054098332656,0.0272120901825824,0.0,0.0,1,0,1,0
675,(주)헥토이노베이션,214180,17-Dec,서비스업,46.54,22.77,42.69,45.15,3833.74,-1.76,1818.84,16.1,15.92,19.48,0.43,16.99,8.26,15.01,55.41,200.81,1389.55,200.81,30.19,155.12,1.35,9.8,0.0,0.0,0.05,0.0,0.3565277813925617,0.4645957551928075,0.1862707009461339,0.7341400866483274,0.3985698379712779,8.329191032706822,32.74,108.77,97.79,0.1143665650837298,0.0979582361541767,9.328840412683764e-05,34.88509890862513,59.93131979015447,1,0,1,0
676,(주)헬릭스미스,84990,17-Dec,서비스업,0.9,-205.7,-45.88,-9.71,-89.69,-14.45,-422.83,-0.81,0.4,-3.19,0.02,-3.38,0.69,0.26,9.08,7523.73,2061.32,7488.33,60.93,1027.87,0.29,-3.19,81.96,18.04,6.35,5.93,0.0832190225204226,0.0843583222247463,-0.4668193281034472,3.017645220302421,0.3825194506585381,8.253781285298448,-21.16,-23.54,-53.86,-0.0341153322663223,-0.0319260139962738,0.0070239199092883,-2387.9415254795967,-1280.97896834343,1,0,1,0
34,(주)넥스트엔터테인먼트월드,160550,17-Dec,서비스업,70.42,-7.89,-9.29,-6.99,-6.92,-0.34,20.96,-3.42,6.9,3.81,0.39,-5.98,3.33,1.97,96.16,165.57,931.85,165.5,23.54,40.88,0.86,-3.06,22.16,77.84,18.06,2860.36,0.4902055255736779,0.1467642132899351,0.1081289512121261,0.276165571155824,0.4056418110752413,8.409024840086442,11.25,0.8,-24.8,-0.021179295627916,-0.0306428086973004,0.006785496335279,-177.64083918610692,-309.25291745204373,1,0,1,0
137,(주)모바일리더,100030,17-Dec,서비스업,7.18,7.32,16.64,103.47,2467274.0,-4.44,5891.45,6.94,8.13,32.01,0.4,3.09,3.75,81.75,7.18,596.08,1801.71,596.08,33.25,90.7,6.12,2.96,38.67,61.33,0.0,0.0,0.0670322508854493,0.0607960738568484,0.7294864270237835,0.3430942487977125,0.6004366947924455,7.50541613283683,-5.87,-22.19,-0.56,0.017629009310075,0.0295876940812966,0.0,-29.55925065349985,577.8086145648313,1,0,1,0
661,(주)한국가구,4590,17-Dec,서비스업,11.85,10.01,7.49,23.08,53.43,-0.32,32.83,3.7,36.51,12.91,0.52,6.27,4.74,1.4,19.11,399.37,6203.15,255.26,29.78,146.15,3.08,5.21,34.72,65.28,4.17,3.6,0.1604189410882378,0.1453723269862882,0.6272579749640781,0.2189471218228157,0.6027421395399485,8.044640863196795,11.12,5.87,-4.74,0.0667425054469437,0.0520856920751276,0.0073878260381081,-6.069811555320284,-4.527892837350789,1,0,1,0
170,(주)비엘,142760,17-Dec,서비스업,5.52,-87.38,-112.07,-357.72,-61.33,-1.59,-60.64,-22.69,0.96,-5.81,0.2,-18.9,4.54,1.95,6.77,1590.6,442.18,1529.43,77.08,712.52,3.19,-17.69,11.79,88.21,0.0,6.4,0.063423877117562,0.3684517624726562,-1.3125975411259854,1.015167212277741,0.1774761144914028,7.574908432099513,0.0,0.0,0.0,-0.2306426973419255,-0.2246002605951003,0.0340670253088222,-13.728155757159616,-12.740998003287825,1,0,1,0
444,(주)이녹스,88390,17-Dec,제조업,22.99,363.52,-11.3,-6.77,-5.81,2.67,205.24,-1.99,8.52,11.67,0.16,115.54,1.41,0.75,41.7,175.21,3499.46,132.58,12.21,57.02,0.42,58.38,22.55,77.45,22.32,1.43,0.2942685844706615,0.0925345059386513,1.0432864243855928,0.5584191092261811,0.7156614016371441,8.417866160636907,-16.31,-52.43,-80.16,-0.0534623063179123,0.583778413910709,0.0242529137608555,-261.4614809104638,5216.815056603355,2,0,2,0
449,(주)이미지스테크놀로지,115610,17-Dec,제조업,13.42,-18.77,6.27,45.65,2467274.0,-0.5,-434.29,5.68,7.2,-3.22,0.82,-17.52,10.76,88.15,14.2,648.54,694.24,489.86,64.47,182.84,6.0,-15.3,7.87,92.13,0.0,4.11,0.1243570866442822,0.2148859079061754,0.3012182787115417,0.269691734044112,0.2378103312793286,7.484012212697078,-18.25,-26.83,-38.67,-0.1556759398417793,-0.1529890827578338,0.0,-948.9210821529106,-758.1281757630084,2,0,2,0
532,(주)케이씨아이,36670,17-Dec,제조업,27.77,8.2,9.14,32.29,25.39,0.4,45.61,7.07,8.61,20.31,0.79,8.29,5.58,1.71,28.02,234.9,869.26,142.03,29.27,69.04,3.58,6.46,27.86,72.14,16.91,3.42,0.2188982608104664,0.1497872253704169,0.6545433557071124,0.1731599436013774,0.4903880582772633,7.79733689773153,3.88,5.61,9.47,0.0830660984390097,0.0646156863164413,0.0148505207395133,-37.8593432621577,-40.91105785234006,2,0,2,0
908,제이스코홀딩스(주),23440,17-Dec,제조업,39.57,5.3,11.45,11.38,1.45,2.43,11.3,3.92,2.38,7.73,0.33,2.81,5.97,0.49,52.59,66.45,455.5,23.63,-8.7,7.34,0.91,1.77,10.44,89.56,23.94,4.79,0.3446652849912059,0.0190252932913835,0.261990964045426,0.0683933255152861,0.827673823711067,7.956506284863542,-4.57,-4.65,-18.09,0.0120546651533957,0.0177421259962793,0.0224777583299254,223.65049140227163,251.717844928252,2,0,2,0
640,(주)푸른기술,94940,17-Dec,제조업,30.3,3.96,6.2,17.63,10.58,-0.03,62.16,4.22,7.05,15.54,0.71,3.7,5.27,2.49,31.42,241.21,733.26,184.8,32.55,45.38,2.95,2.81,22.63,77.37,11.62,4.73,0.239072530875549,0.1046138923814788,0.4996202620720498,0.1903546796143997,0.4439522003442818,7.50072749620625,9.32,12.87,13.2,0.02549074384954,0.0280887364833454,0.0099975897054554,217.3769347620808,96.49691813685686,2,0,2,0
743,동양파일(주),228340,17-Dec,제조업,8.72,9.31,31.37,217.07,36.7,-0.22,30.88,17.4,8.86,10.83,0.51,5.67,3.3,1.56,8.72,603.4,1468.94,563.36,40.35,374.96,3.06,4.73,30.77,69.23,0.0,20.54,0.0801638883150731,0.3005794613444184,0.4267554898078863,0.1415658105919343,0.5162906168179929,8.203294231329405,-15.39,-24.13,-26.76,0.0844749947628169,0.0473253029046215,0.0138634538444141,-61.72264399968363,-71.03695461004736,2,0,2,0
