,종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,years,month,상장주식수대비거래량,시가총액대비거래대금
0,004365,세방우,8200,150,1.86,8270,8270,8200,6,49270,30251850000,3689250,2017,07,0.00016263468184590365,0.00016286607265340796
1,004250,NPC,6390,10,0.16,6420,6420,6360,266,1698660,234640800000,36720000,2017,07,0.0007244008714596949,0.0007239405934517782
2,140890,트러스제7호,3215,0,0.0,3215,3215,3215,139,446885,31140490000,9686000,2017,07,0.0014350609126574437,0.0014350609126574437
3,004989,성신양회3우B,8780,-20,-0.23,8780,8780,8780,5,43900,2518964440,286898,2017,07,0.0017427796638526585,0.0017427796638526585
4,002840,미원상사,226000,1500,0.67,224000,226000,224000,16,3588000,195490000000,865000,2017,07,0.0018497109826589595,0.0018353879993861578
5,000145,하이트진로홀딩스우,9900,-50,-0.5,9900,9900,9900,11,108900,4661019000,470810,2017,07,0.0023363989719844525,0.0023363989719844525
6,168490,한국패러랠,2330,-5,-0.21,2335,2340,2310,2078,4809640,186446600000,80020000,2017,07,0.0025968507873031744,0.002579634061441721
7,003830,대한화섬,113500,1000,0.89,113500,113500,111000,43,4817500,150728000000,1328000,2017,07,0.003237951807228916,0.003196154662703678
8,016800,퍼시스,33450,500,1.52,32950,33500,32900,450,14888800,384675000000,11500000,2017,07,0.00391304347826087,0.003870488074348476
9,005800,신영와코루,165000,500,0.3,163000,166500,163000,54,8932000,148500000000,900000,2017,07,0.006,0.006014814814814815
10,008000,도레이케미칼,19200,0,0.0,19200,19250,19050,2803,53706300,890185939200,46363851,2017,07,0.006045658286668206,0.006033155280824278
11,017810,풀무원,124500,1000,0.81,123500,124500,123000,231,28654500,474232327500,3809095,2017,07,0.006064432627697655,0.006042291581229244
12,084695,대상홀딩스우,7310,-20,-0.27,7320,7320,7200,65,472660,6677553420,913482,2017,07,0.0071156300835703385,0.007078340977165856
13,001275,부국증권우,22000,150,0.69,22000,22000,21850,233,5114700,66000000000,3000000,2017,07,0.0077666666666666665,0.007749545454545454
14,155900,바다로19호,2870,-15,-0.52,2885,2885,2870,1281,3689600,43624011480,15200004,2017,07,0.008427629361150168,0.008457727464361102
15,003925,남양유업우,263500,-4500,-1.68,268500,268500,263500,16,4247500,43915437000,166662,2017,07,0.00960026880752661,0.009671997571150209
16,001685,대상우,12850,100,0.78,12800,12900,12750,137,1756050,17607365550,1370223,2017,07,0.009998372527683451,0.009973382985735763
17,008110,대동전자,4570,-40,-0.87,4550,4615,4550,1054,4825875,47941342790,10490447,2017,07,0.010047236309377474,0.010066207409206362
18,037710,광주신세계,245500,-500,-0.2,246500,246500,244000,161,39411500,392800000000,1600000,2017,07,0.0100625,0.010033477596741345
19,108675,LG하우시스우,63400,-100,-0.16,62700,64000,62700,107,6790800,65449722000,1032330,2017,07,0.010364902695843383,0.010375597928437343
20,18064K,한진칼우,12000,-250,-2.04,12300,12300,11950,58,707700,6441192000,536766,2017,07,0.010805453400550705,0.010987096798232376
21,001070,대한방직,84300,-1400,-1.63,82000,85400,82000,117,9814900,89358000000,1060000,2017,07,0.011037735849056604,0.010983795519147698
22,000480,조선내화,89400,400,0.45,89000,89500,88400,443,39443300,357600000000,4000000,2017,07,0.011075,0.011030005592841164
23,000760,이화산업,18250,50,0.27,18000,18500,18000,320,5799850,51100000000,2800000,2017,07,0.011428571428571429,0.011349999999999999
24,002355,넥센타이어1우B,6320,-100,-1.56,6310,6360,6310,775,4905410,41080000000,6500000,2017,07,0.011923076923076923,0.011941114897760468
25,006570,대림통상,5680,-20,-0.35,5700,5750,5530,1925,10740270,86478000000,15225000,2017,07,0.01264367816091954,0.012419655866231874
26,007815,코리아써우,5330,80,1.52,5230,5340,5220,407,2170460,15801797700,2964690,2017,07,0.013728248147361108,0.013735525800333465
27,000105,유한양행우,172000,1000,0.58,175000,175000,172000,34,5907500,40624336000,236188,2017,07,0.014395312208918319,0.014541776141276502
28,002200,수출포장,19300,150,0.78,19150,19300,19150,605,11597900,77200000000,4000000,2017,07,0.015125,0.015023186528497408
29,134380,미원화학,66000,500,0.76,65600,66400,64800,331,21602100,143880000000,2180000,2017,07,0.01518348623853211,0.015013969974979148
30,083380,동북아13호,5000,-10,-0.2,5010,5010,5000,243,1215020,7928300000,1585660,2017,07,0.015324848958793184,0.015325101219681395
31,003480,한진중공업홀딩스,5680,-50,-0.87,5730,5730,5610,4553,25693210,167729332160,29529812,2017,07,0.0154183169198639,0.015318256901834432
32,00781K,코리아써키트2우B,6160,-10,-0.16,6190,6200,6160,122,752110,4827585840,783699,2017,07,0.015567201183107289,0.015579422612607547
33,083370,동북아12호,5000,0,0.0,5000,5010,5000,250,1250010,7928300000,1585660,2017,07,0.015766305513161712,0.015766431643605815
34,094800,맵스리얼티1,3945,0,0.0,3950,3950,3915,14893,58475960,366231435795,92834331,2017,07,0.016042556497768052,0.01596694174356246
35,008500,일정실업,28750,-150,-0.52,28900,28900,28500,194,5548350,34500000000,1200000,2017,07,0.016166666666666666,0.01608217391304348
36,000430,대원강업,4325,25,0.58,4345,4345,4285,10090,43398435,268150000000,62000000,2017,07,0.016274193548387095,0.016184387469699794
37,004970,신라교역,14300,0,0.0,14550,14550,14300,2614,37571650,228800000000,16000000,2017,07,0.0163375,0.0164211756993007
38,004080,신흥,11000,50,0.46,10950,11000,10750,1611,17650150,105600000000,9600000,2017,07,0.016781249999999998,0.016714157196969698
39,000157,두산2우B,73000,300,0.41,71600,74000,71600,168,12206700,71955005000,985685,2017,07,0.017043984640123366,0.016964351541633553
40,007590,동방아그로,6920,-110,-1.56,7030,7030,6920,2335,16214960,94233632840,13617577,2017,07,0.017146956466631325,0.01720718973822383
41,004135,대덕GDS우,8900,-20,-0.22,8550,9000,8550,378,3313740,19224000000,2160000,2017,07,0.017499999999999998,0.017237515605493137
42,017390,서울가스,87200,1200,1.4,86000,87700,86000,984,85855300,436000000000,5000000,2017,07,0.019680000000000003,0.01969158256880734
43,004450,삼화왕관,51900,1200,2.37,50100,52500,50100,426,21845500,111812270100,2154379,2017,07,0.019773679561488487,0.01953765895322789
44,009970,영원무역홀딩스,53800,0,0.0,54400,54400,53300,2698,145081400,733594849600,13635592,2017,07,0.019786452982752785,0.01977677461600325
45,041650,상신브레이크,6890,-40,-0.58,6900,6940,6880,4353,30018220,147938290500,21471450,2017,07,0.020273432860845448,0.020291041554248594
46,009770,삼정펄프,45150,-650,-1.42,45900,45900,45050,511,23230900,112873690650,2499971,2017,07,0.02044023710675044,0.0205813240146764
