,종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,years,month,상장주식수대비거래량,시가총액대비거래대금
0,003465,유화증권우,2475,-25,-1.0,2435,2485,2435,39,95755,43254151875,17476425,2020,05,0.00022315776825065768,0.0002213775923215926
1,083370,동북아12호,5040,0,0.0,5090,5090,5040,11,55640,7991726400,1585660,2020,05,0.0006937174425791153,0.0006962200307558076
2,000760,이화산업,13100,0,0.0,13150,13150,13050,46,602300,36680000000,2800000,2020,05,0.001642857142857143,0.0016420392584514721
3,006570,대림통상,4180,0,0.0,4200,4200,4135,311,1294685,63640500000,15225000,2020,05,0.0020426929392446634,0.002034372765770225
4,017390,서울가스,74400,-1300,-1.72,75000,77700,74100,128,9620000,372000000000,5000000,2020,05,0.0025599999999999998,0.002586021505376344
5,001275,부국증권우,17750,-50,-0.28,17750,17750,17700,86,1526250,53250000000,3000000,2020,05,0.0028666666666666667,0.002866197183098592
6,155900,바다로19호,2605,10,0.39,2605,2605,2595,540,1404630,39596010420,15200004,2020,05,0.0035526306440445674,0.0035474028446323457
7,004450,삼화왕관,40000,-250,-0.62,39850,40400,39850,82,3281200,86175160000,2154379,2020,05,0.003806201230145671,0.0038075937427908464
8,153360,하이골드3호,1335,0,0.0,1360,1360,1315,730,974385,21559969650,16149790,2020,05,0.004520182615377661,0.00451941730817789
9,003460,유화증권,2250,-10,-0.44,2260,2260,2240,3216,7234360,127580433750,56702415,2020,05,0.005671716098864572,0.005670430635293243
10,001725,신영증권우,44900,0,0.0,44900,44900,44600,408,18258100,316713958700,7053763,2020,05,0.005784146702972583,0.005764854847239166
11,152550,한국ANKOR유전,1775,5,0.28,1785,1785,1765,4376,7759285,124285500000,70020000,2020,05,0.006249642959154527,0.006243113637552249
12,058650,세아홀딩스,70300,400,0.57,69900,70300,69600,270,18899900,281200000000,4000000,2020,05,0.00675,0.0067211593172119485
13,005800,신영와코루,89300,300,0.34,89000,89300,87600,64,5675300,80370000000,900000,2020,05,0.007111111111111111,0.007061465721040189
14,00781K,코리아써키트2우B,4680,40,0.86,4640,4690,4590,64,295960,3667711320,783699,2020,05,0.008166400620646446,0.008069337365406392
15,015350,부산가스,36350,200,0.55,36100,36350,35800,978,35131200,399850000000,11000000,2020,05,0.008890909090909092,0.008786094785544579
16,000680,LS네트웍스,1895,0,0.0,1895,1915,1855,8177,15427285,149331715320,78803016,2020,05,0.010376506401734674,0.010330883139553559
17,003830,대한화섬,87400,500,0.58,87500,87600,86200,141,12250700,116067200000,1328000,2020,05,0.010617469879518072,0.0105548337514819
18,037710,광주신세계,142000,0,0.0,142000,142000,140500,173,24450500,227200000000,1600000,2020,05,0.0108125,0.010761663732394367
19,016800,퍼시스,28300,-200,-0.7,28450,28600,28100,1250,35542000,325450000000,11500000,2020,05,0.010869565217391304,0.01092087878322323
20,004890,동일산업,55900,400,0.72,56000,56000,55600,267,14869200,135569518500,2425215,2020,05,0.011009333193139577,0.010967952209699705
