종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","2145","-25","-1.15",,,,,"704","3.05","0","0.00"
"095570","AJ네트웍스 ","4895","-30","-0.61","320","15.30",,,"6168","0.79","86","1.76"
"068400","AJ렌터카 ","13900","250","1.83","572","24.30",,,"11091","1.25","0","0.00"
"006840","AK홀딩스 ","53200","600","1.14","7727","6.88",,,"52954","1.00","650","1.22"
"054620","APS홀딩스 ","4530","-45","-0.98","46508","0.10",,,"13639","0.33","0","0.00"
"265520","AP시스템 ","23800","-250","-1.04","1395","17.06",,,"5856","4.06","0","0.00"
"211270","AP위성 ","6650","-150","-2.21","5","1330.00",,,"5465","1.22","0","0.00"
"027410","BGF ","8170","-70","-0.85","74964","0.11",,,"21952","0.37","200","2.45"
"282330","BGF리테일 ","194500","1500","0.78","1619","120.14",,,"22486","8.65","1000","0.51"
"138930","BNK금융지주 ","7670","-320","-4.01","1200","6.39",,,"21653","0.35","230","3.00"
"001460","BYC ","245000","-2000","-0.81","7414","33.05",,,"475434","0.52","850","0.35"
"001465","BYC우 ","114000","500","0.44",,,,,,,"900","0.79"
"001040","CJ ","130500","500","0.38","16286","8.01",,,"125004","1.04","1450","1.11"
"079160","CJ CGV ","41600","-150","-0.36",,,,,"14554","2.86","350","0.84"
"035760","CJ ENM ","233000","10100","4.53","21705","10.73",,,"165443","1.41","3000","1.29"
"000120","CJ대한통운 ","159000","4000","2.58","1786","89.03",,,"103964","1.53","0","0.00"
"011150","CJ씨푸드 ","2330","-30","-1.27","127","18.35",,,"1662","1.40","0","0.00"
"011155","CJ씨푸드1우 ","28500","-1150","-3.88",,,,,,,"0","0.00"
"001045","CJ우 ","58000","-500","-0.85",,,,,,,"1500","2.59"
"097950","CJ제일제당 ","336000","-6000","-1.75","26179","12.83",,,"232686","1.44","3000","0.89"
"097955","CJ제일제당 우 ","128500","-500","-0.39",,,,,,,"3050","2.37"
"051500","CJ프레시웨이 ","25700","-450","-1.72",,,,,"15181","1.69","200","0.78"
"037560","CJ헬로 ","10450","450","4.50","373","28.02",,,"12746","0.82","75","0.72"
"058820","CMG제약 ","4650","-55","-1.17",,,,,"929","5.01","0","0.00"
"023460","CNH ","1350","-15","-1.10","81","16.67",,,"2752","0.49","20","1.48"
"065770","CS ","1965","-15","-0.76","53","37.08",,,"1003","1.96","0","0.00"
"083660","CSA 코스믹 ","5080","30","0.59",,,,,"1199","4.24","0","0.00"
"000590","CS홀딩스 ","63300","300","0.48","5138","12.32",,,"187283","0.34","500","0.79"
"012030","DB ","829","0","0.00",,,,,"735","1.13","0","0.00"
"306620","DB금융스팩6호 ","2020","-5","-0.25",,,,,,,"0","0.00"
"016610","DB금융투자 ","4540","-15","-0.33","107","42.43",,,"14360","0.32","100","2.20"
"045890","DB라이텍 ","3750","35","0.94",,,,,"1702","2.20","0","0.00"
