종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","2060","160","8.42",,,,,"704","2.93","0","0.00"
"095570","AJ네트웍스 ","4555","160","3.64","320","14.23",,,"6168","0.74","86","1.89"
"068400","AJ렌터카 ","10700","100","0.94","572","18.71",,,"11091","0.96","0","0.00"
"006840","AK홀딩스 ","44600","1000","2.29","7727","5.77",,,"52954","0.84","650","1.46"
"054620","APS홀딩스 ","4020","70","1.77","46508","0.09",,,"13639","0.29","0","0.00"
"265520","AP시스템 ","25300","50","0.20","1395","18.14",,,"5856","4.32","0","0.00"
"211270","AP위성 ","6730","300","4.67","5","1346.00",,,"5465","1.23","0","0.00"
"027410","BGF ","7440","40","0.54","74964","0.10",,,"21952","0.34","200","2.69"
"282330","BGF리테일 ","168500","-7500","-4.26","1619","104.08",,,"22486","7.49","1000","0.59"
"138930","BNK금융지주 ","7590","-10","-0.13","1200","6.33",,,"21653","0.35","230","3.03"
"001460","BYC ","233500","-3500","-1.48","7414","31.49",,,"475434","0.49","850","0.36"
"001465","BYC우 ","109000","-2000","-1.80",,,,,,,"900","0.83"
"001040","CJ ","109000","1500","1.40","16286","6.69",,,"125004","0.87","1450","1.33"
"079160","CJ CGV ","40350","200","0.50",,,,,"14554","2.77","350","0.87"
"035760","CJ ENM ","226000","-6000","-2.59","21705","10.41",,,"165443","1.37","3000","1.33"
"000120","CJ대한통운 ","158500","6500","4.28","1786","88.75",,,"103964","1.52","0","0.00"
"011150","CJ씨푸드 ","2170","70","3.33","127","17.09",,,"1662","1.31","0","0.00"
"011155","CJ씨푸드1우 ","27300","-350","-1.27",,,,,,,"0","0.00"
"001045","CJ우 ","49850","400","0.81",,,,,,,"1500","3.01"
"097950","CJ제일제당 ","324000","-3500","-1.07","26179","12.38",,,"232686","1.39","3000","0.93"
"097955","CJ제일제당 우 ","118500","-1500","-1.25",,,,,,,"3050","2.57"
"051500","CJ프레시웨이 ","23450","-850","-3.50",,,,,"15181","1.54","200","0.85"
"037560","CJ헬로 ","9090","-40","-0.44","373","24.37",,,"12746","0.71","75","0.83"
"058820","CMG제약 ","4510","60","1.35",,,,,"929","4.85","0","0.00"
"023460","CNH ","1290","15","1.18","81","15.93",,,"2752","0.47","20","1.55"
"065770","CS ","1685","15","0.90","53","31.79",,,"1003","1.68","0","0.00"
"083660","CSA 코스믹 ","5460","20","0.37",,,,,"1199","4.55","0","0.00"
"000590","CS홀딩스 ","58900","-1000","-1.67","5138","11.46",,,"187283","0.31","500","0.85"
"012030","DB ","809","-6","-0.74",,,,,"735","1.10","0","0.00"
"306620","DB금융스팩6호 ","2010","0","0.00",,,,,,,"0","0.00"
"016610","DB금융투자 ","3715","105","2.91","107","34.72",,,"14360","0.26","100","2.69"
"045890","DB라이텍 ","2770","450","19.40",,,,,"1702","1.63","0","0.00"
"005830","DB손해보험 ","71800","3700","5.43","10445","6.87",,,"65368","1.10","2300","3.20"
"000990","DB하이텍 ","11350","300","2.71","2546","4.46",,,"10240","1.11","250","2.20"
"000995","DB하이텍1우 ","31900","200","0.63",,,,,,,"300","0.94"
"139130","DGB금융지주 ","9400","40","0.43","1787","5.26",,,"23088","0.41","340","3.62"
"068790","DMS ","4510","220","5.13","171","26.37",,,"5892","0.77","50","1.11"
"004840","DRB동일 ","6450","0","0.00","956","6.75",,,"17367","0.37","100","1.55"
"241520","DSC인베스트먼트 ","3645","10","0.28","125","29.16",,,"1382","2.64","0","0.00"
"155660","DSR ","3230","20","0.62","692","4.67",,,"8721","0.37","50","1.55"
"069730","DSR제강 ","3475","95","2.81","348","9.99",,,"9032","0.38","40","1.15"
"017940","E1 ","60600","700","1.17","14600","4.15",,,"171187","0.35","2000","3.30"
"245620","EDGC ","5360","130","2.49",,,,,"384","13.96","0","0.00"
"037370","EG ","9250","360","4.05",,,,,"6764","1.37","50","0.54"
"079190","EMW ","2780","0","0.00",,,,,"1728","1.61","0","0.00"
"007700","F&F ","52200","-700","-1.32","4863","10.73",,,"19218","2.72","650","1.25"
"130500","GH신소재 ","2630","-10","-0.38","233","11.29",,,"4255","0.62","90","3.42"
"114090","GKL ","22250","450","2.06","1302","17.09",,,"8602","2.59","730","3.28"
"032860","GMR 머티리얼즈 ","610","0","0.00","4","152.50",,,"404","1.51","0","0.00"
"078930","GS ","48500","1200","2.54","10416","4.66",,,"81628","0.59","1800","3.71"
"083450","GST ","4645","125","2.77","1719","2.70",,,"7937","0.59","100","2.15"
"006360","GS건설 ","41750","-1400","-3.24",,,,,"44190","0.94","300","0.72"
"001250","GS글로벌 ","2410","65","2.77","257","9.38",,,"4452","0.54","25","1.04"
"007070","GS리테일 ","35900","-1500","-4.01","1535","23.39",,,"26369","1.36","600","1.67"
"078935","GS우 ","35000","400","1.16",,,,,,,"1850","5.29"
"028150","GS홈쇼핑 ","193800","-12100","-5.88","16677","11.62",,,"162004","1.20","6500","3.35"
"078150","HB테크놀러지 ","2575","100","4.04","490","5.26",,,"1976","1.30","40","1.55"
