종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","2215","50","2.31",,,,,"695","3.19","0","0.00"
"095570","AJ네트웍스 ","7120","20","0.28","288","24.72",,,"5980","1.19","60","0.84"
"068400","AJ렌터카 ","12900","200","1.57","362","35.64",,,"10537","1.22","0","0.00"
"006840","AK홀딩스 ","72900","1000","1.39","5585","13.05",,,"46834","1.56","550","0.75"
"054620","APS홀딩스 ","7360","-30","-0.41","1749","4.21",,,"10544","0.70","0","0.00"
"265520","AP시스템 ","28250","-50","-0.18",,,,,,,"0","0.00"
"211270","AP위성 ","8160","10","0.12","473","17.25",,,"5373","1.52","0","0.00"
"027410","BGF ","13100","450","3.56","3816","3.43",,,"19215","0.68","800","6.11"
"282330","BGF리테일 ","169000","16500","10.82",,,,,,,"0","0.00"
"138930","BNK금융지주 ","10400","-250","-2.35","1522","6.83",,,"20810","0.50","230","2.21"
"001460","BYC ","288000","3000","1.05","27784","10.37",,,"468849","0.61","800","0.28"
"001465","BYC우 ","151000","-1500","-0.98",,,,,,,"850","0.56"
"032040","C&S자산관리 ","4375","0","0.00",,,,,"6530","0.67","0","0.00"
"001040","CJ ","159000","1500","0.95","7837","20.29",,,"118834","1.34","1350","0.85"
"079160","CJ CGV ","68000","200","0.29","583","116.64",,,"17654","3.85","350","0.51"
"130960","CJ E&M ","91500","-800","-0.87","1611","56.80",,,"39922","2.29","200","0.22"
"000120","CJ대한통운 ","137500","0","0.00","3166","43.43",,,"102843","1.34","0","0.00"
"011150","CJ씨푸드 ","2730","25","0.92","149","18.32",,,"1530","1.78","0","0.00"
"011155","CJ씨푸드1우 ","27000","100","0.37",,,,,,,"0","0.00"
"035760","CJ오쇼핑 ","223400","-100","-0.04","3886","57.49",,,"147596","1.51","2500","1.12"
"001045","CJ우 ","69100","200","0.29",,,,,,,"1400","2.03"
"097950","CJ제일제당 ","321500","1500","0.47","19522","16.47",,,"235302","1.37","2500","0.78"
"097955","CJ제일제당 우 ","134500","3000","2.28",,,,,,,"2550","1.90"
"051500","CJ프레시웨이 ","35600","250","0.71",,,,,"16021","2.22","200","0.56"
"037560","CJ헬로 ","8390","-80","-0.94","278","30.18",,,"12482","0.67","75","0.89"
"058820","CMG제약 ","6760","20","0.30","19","355.79",,,"930","7.27","0","0.00"
"023460","CNH ","1400","-5","-0.36","90","15.56",,,"2604","0.54","25","1.79"
"065770","CS ","2115","-30","-1.40",,,,,"1047","2.02","0","0.00"
"083660","CSA 코스믹 ","8710","250","2.96",,,,,"1641","5.31","0","0.00"
"000590","CS홀딩스 ","76000","800","1.06","8045","9.45",,,"185295","0.41","500","0.66"
"012030","DB ","828","-5","-0.60",,,,,"832","1.00","0","0.00"
"016610","DB금융투자 ","4120","0","0.00","3","1373.33",,,"14326","0.29","0","0.00"
"045890","DB라이텍 ","1740","25","1.46","105","16.57",,,"2038","0.85","0","0.00"
"005830","DB손해보험 ","65000","-1000","-1.52","8273","7.86",,,"58894","1.10","1650","2.54"
"000990","DB하이텍 ","14750","250","1.72","2042","7.22",,,"7682","1.92","0","0.00"
"000995","DB하이텍1우 ","34700","450","1.31",,,,,,,"0","0.00"
"139130","DGB금융지주 ","11650","0","0.00","1702","6.84",,,"21773","0.54","300","2.58"
"068790","DMS ","7050","350","5.22","1610","4.38",,,"5833","1.21","50","0.71"
"004840","DRB동일 ","7220","110","1.55","2102","3.43",,,"17081","0.42","80","1.11"
"241520","DSC인베스트먼트 ","5350","40","0.75","78","68.59",,,"915","5.85","0","0.00"
"155660","DSR ","5610","210","3.89","672","8.35",,,"8252","0.68","50","0.89"
"069730","DSR제강 ","6000","470","8.50","603","9.95",,,"8780","0.68","40","0.67"
"017940","E1 ","59900","700","1.18",,,,,"161644","0.37","2000","3.34"
"037370","EG ","10400","100","0.97","116","89.66",,,"7013","1.48","50","0.48"
"079190","EMW ","3775","-60","-1.56","81","46.60",,,"1593","2.37","0","0.00"
"007700","F&F ","40600","100","0.25","1963","20.68",,,"14721","2.76","350","0.86"
"130500","GH신소재 ","3960","15","0.38","302","13.11",,,"3775","1.05","90","2.27"
"114090","GKL ","25700","1200","4.90","1849","13.90",,,"8386","3.06","1000","3.89"
"032860","GMR 머티리얼즈 ","642","7","1.10",,,,,"372","1.73","0","0.00"
"078930","GS ","62100","500","0.81","8509","7.30",,,"73540","0.84","1600","2.58"
"083450","GST ","10350","250","2.48","458","22.60",,,"6191","1.67","0","0.00"
"006360","GS건설 ","29600","-200","-0.67",,,,,"46180","0.64","0","0.00"
"001250","GS글로벌 ","3685","-95","-2.51","290","12.71",,,"3787","0.97","0","0.00"
